ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,10/1291,61/10616,0.201730640621211,0.98240169806408,0.926169951036843,FCGR1A/FCGR3A/CD247/WIPF1/CYFIP2/CD3G/NCKAP1L/VAV1/WAS/BTK,10
R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,5/1291,26/10616,0.202239011983017,0.98240169806408,0.926169951036843,FASLG/CASP8/FAS/DCC/MAGED1,5
R-HSA-140342,Apoptosis induced DNA fragmentation,3/1291,13/10616,0.203958507529799,0.98240169806408,0.926169951036843,H1-4/H1-3/H1-5,3
R-HSA-432047,Passive transport by Aquaporins,3/1291,13/10616,0.203958507529799,0.98240169806408,0.926169951036843,AQP3/AQP9/AQP2,3
R-HSA-5357786,TNFR1-induced proapoptotic signaling,3/1291,13/10616,0.203958507529799,0.98240169806408,0.926169951036843,CASP8/TNF/TNFAIP3,3
R-HSA-68884,Mitotic Telophase/Cytokinesis,3/1291,13/10616,0.203958507529799,0.98240169806408,0.926169951036843,KIF20A/KIF23/PLK1,3
R-HSA-8847993,ERBB2 Activates PTK6 Signaling,3/1291,13/10616,0.203958507529799,0.98240169806408,0.926169951036843,EREG/PTK6/EGF,3
R-HSA-74751,Insulin receptor signalling cascade,9/1291,54/10616,0.204253551701875,0.98240169806408,0.926169951036843,TLR9/FGF20/PDE3B/FLT3/FLT3LG/TRIB3/IRS1/KLB/FGF18,9
R-HSA-9020591,Interleukin-12 signaling,8/1291,47/10616,0.206117281641827,0.987368268510041,0.930852239672766,STAT4/IL12A/LMNB1/IL12B/IFNG/LCP1/IL12RB1/TALDO1,8
R-HSA-453274,Mitotic G2-G2/M phases,28/1291,197/10616,0.214661807789658,0.999999999999475,0.942760942760448,NEK2/CENPF/CEP135/CCNA2/PLK4/CDC25C/HMMR/PSMB9/CNTRL/CDK1/FOXM1/CCNB2/PKMYT1/PLK1/PSMA8/TPX2/E2F1/MYBL2/SFI1/GTSE1/PSMD14/PSMD1/TUBB2A/TUBB4B/TUBA1B/TUBA1C/PSMB5/PSMC4,28
R-HSA-1483206,Glycerophospholipid biosynthesis,19/1291,129/10616,0.218695469916585,0.999999999999475,0.942760942760448,PLA2G2D/OSBPL10/LIPH/ACHE/PLD4/LPCAT4/PLA2G4D/CPNE7/PLD6/MFSD2A/BCHE/PLAAT1/ETNPPL/GPAM/DGAT2/GPD1/PLA2G1B/ABHD4/LPCAT2,19
R-HSA-1500931,Cell-Cell communication,19/1291,129/10616,0.218695469916585,0.999999999999475,0.942760942760448,NECTIN4/LAMB3/FYB1/CLDN15/PTK2B/CDH17/PTPN6/CDH3/LAMA3/NPHS1/KIRREL2/TYROBP/SIRPB1/SIRPG/CDH4/ARHGEF6/FLNC/CLDN7/CLDN2,19
R-HSA-418597,G alpha (z) signalling events,8/1291,48/10616,0.222952961484968,0.999999999999475,0.942760942760448,ADCY8/ADRA2A/GNG2/PRKCB/ADCY7/GNG8/PRKCG/RGS19,8
R-HSA-1538133,G0 and Early G1,5/1291,27/10616,0.225191982399559,0.999999999999475,0.942760942760448,CCNA2/CDK1/TOP2A/E2F1/MYBL2,5
R-HSA-354192,Integrin alphaIIb beta3 signaling,5/1291,27/10616,0.225191982399559,0.999999999999475,0.942760942760448,APBB1IP/RASGRP2/RASGRP1/CSK/ITGB3,5
R-HSA-9006921,Integrin signaling,5/1291,27/10616,0.225191982399559,0.999999999999475,0.942760942760448,APBB1IP/RASGRP2/RASGRP1/CSK/ITGB3,5
R-HSA-192105,Synthesis of bile acids and bile salts,6/1291,34/10616,0.226414393906844,0.999999999999475,0.942760942760448,ABCB11/NR1H4/HSD17B4/AKR1C1/AKR1C2/AKR1C3,6
R-HSA-5607764,CLEC7A (Dectin-1) signaling,15/1291,100/10616,0.230335486968403,0.999999999999475,0.942760942760448,IL1B/CASP8/PSMB9/CARD11/CARD9/NFKB2/CLEC7A/PYCARD/PLCG2/PSMA8/NFATC2/PSMD14/PSMD1/PSMB5/PSMC4,15
R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,10/1291,63/10616,0.231108055696717,0.999999999999475,0.942760942760448,ST6GAL1/ST8SIA4/ST8SIA1/ST8SIA2/RENBP/UAP1/GMPPB/SLC17A5/ST3GAL1/ST8SIA3,10
R-HSA-5578775,Ion homeostasis,9/1291,56/10616,0.235810773838669,0.999999999999475,0.942760942760448,ATP1A4/FXYD2/ATP2A3/FXYD7/ATP1A3/ATP1A1/ATP1B3/TRDN/ATP2A2,9
R-HSA-73886,Chromosome Maintenance,16/1291,108/10616,0.236053152735951,0.999999999999475,0.942760942760448,H2BC21/H2BU1/CENPA/HJURP/CENPU/TERT/CENPK/CENPH/H2BC4/H2BC5/H2BC11/H2BC13/KNL1/OIP5/CENPM/CENPI,16
R-HSA-162594,Early Phase of HIV Life Cycle,3/1291,14/10616,0.23766471056156,0.999999999999475,0.942760942760448,CXCR4/CCR5/CD4,3
R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,3/1291,14/10616,0.23766471056156,0.999999999999475,0.942760942760448,CDK1/CCNB2/PLK1,3
R-HSA-190322,FGFR4 ligand binding and activation,3/1291,14/10616,0.23766471056156,0.999999999999475,0.942760942760448,FGF20/KLB/FGF18,3
R-HSA-193775,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,3/1291,14/10616,0.23766471056156,0.999999999999475,0.942760942760448,AKR1C1/AKR1C2/AKR1C3,3
R-HSA-3371568,Attenuation phase,3/1291,14/10616,0.23766471056156,0.999999999999475,0.942760942760448,HSPA1A/HSPA1B/DNAJB1,3
R-HSA-419408,Lysosphingolipid and LPA receptors,3/1291,14/10616,0.23766471056156,0.999999999999475,0.942760942760448,LPAR3/S1PR4/S1PR5,3
R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,3/1291,14/10616,0.23766471056156,0.999999999999475,0.942760942760448,TP73/TP63/POU4F1,3
R-HSA-8983432,Interleukin-15 signaling,3/1291,14/10616,0.23766471056156,0.999999999999475,0.942760942760448,JAK3/IL2RB/IL2RG,3
R-HSA-975110,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,3/1291,14/10616,0.23766471056156,0.999999999999475,0.942760942760448,TLR9/TLR7/TLR8,3
R-HSA-68949,Orc1 removal from chromatin,11/1291,71/10616,0.240586603759736,0.999999999999475,0.942760942760448,ORC1/CCNA2/PSMB9/ORC6/CDT1/PSMA8/MCM8/PSMD14/PSMD1/PSMB5/PSMC4,11
R-HSA-5683057,MAPK family signaling cascades,40/1291,294/10616,0.245183024760002,0.999999999999475,0.942760942760448,IL6R/DUSP2/IL5RA/RASA2/EREG/IL2/CSF2/PSMB9/FGF20/APBB1IP/RASGEF1A/CDK1/SPTBN2/FLT3/RASGRP1/CSK/RASGRF1/LAT/ARRB2/IGF2BP1/PSMA8/DNAJB1/RASAL3/JAK3/FLT3LG/CSF2RB/IL2RB/CSF2RA/IL2RG/PSMD14/IRS1/PSMD1/KLB/EGF/FGF18/GFRA2/PSMB5/ETV4/ITGB3/PSMC4,40
R-HSA-5334118,DNA methylation,10/1291,64/10616,0.246371286295373,0.999999999999475,0.942760942760448,H3C13/H2BC21/H2BU1/H2BC4/H2BC5/H3C4/H2BC11/H2BC13/H3C12/DNMT3L,10
R-HSA-189200,Cellular hexose transport,4/1291,21/10616,0.247046116010171,0.999999999999475,0.942760942760448,SLC2A6/SLC5A2/SLC5A10/SLC2A7,4
R-HSA-389513,CTLA4 inhibitory signaling,4/1291,21/10616,0.247046116010171,0.999999999999475,0.942760942760448,LCK/CTLA4/CD80/CD86,4
R-HSA-168638,NOD1/2 Signaling Pathway,6/1291,35/10616,0.24738315876868,0.999999999999475,0.942760942760448,CASP8/TNFAIP3/CARD9/BIRC3/CASP1/NOD2,6
R-HSA-416482,G alpha (12/13) signalling events,12/1291,79/10616,0.24865419427975,0.999999999999475,0.942760942760448,FGD2/FGD3/GNG2/VAV1/ARHGEF1/GNG8/TIAM1/BTK/ARHGEF6/RHOB/ADRA1B/ARHGEF5,12
R-HSA-1482788,Acyl chain remodelling of PC,5/1291,28/10616,0.248864415491312,0.999999999999475,0.942760942760448,PLA2G2D/LPCAT4/PLA2G4D/PLA2G1B/LPCAT2,5
R-HSA-3295583,TRP channels,5/1291,28/10616,0.248864415491312,0.999999999999475,0.942760942760448,MCOLN2/TRPM8/MLKL/TRPV3/TRPM2,5
R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,11/1291,72/10616,0.255202044721237,0.999999999999475,0.942760942760448,MAD2L1/CCNA2/PSMB9/CDK1/BUB1B/PSMA8/UBE2C/PSMD14/PSMD1/PSMB5/PSMC4,11
R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),8/1291,50/10616,0.258020508146279,0.999999999999475,0.942760942760448,FCGR1A/CD207/PSMB9/PSMA8/PSMD14/PSMD1/PSMB5/PSMC4,8
R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,12/1291,80/10616,0.262694153226224,0.999999999999475,0.942760942760448,MAD2L1/CCNA2/PSMB9/CDK1/BUB1B/PLK1/PSMA8/UBE2C/PSMD14/PSMD1/PSMB5/PSMC4,12
R-HSA-69275,G2/M Transition,27/1291,195/10616,0.263439819098713,0.999999999999475,0.942760942760448,NEK2/CENPF/CEP135/CCNA2/PLK4/CDC25C/HMMR/PSMB9/CNTRL/CDK1/FOXM1/CCNB2/PKMYT1/PLK1/PSMA8/TPX2/MYBL2/SFI1/GTSE1/PSMD14/PSMD1/TUBB2A/TUBB4B/TUBA1B/TUBA1C/PSMB5/PSMC4,27
R-HSA-1660661,Sphingolipid de novo biosynthesis,7/1291,43/10616,0.263664305865862,0.999999999999475,0.942760942760448,SPTSSB/CERS3/ACER1/PLPP3/SGMS2/PLPP1/ORMDL2,7
R-HSA-1483257,Phospholipid metabolism,29/1291,211/10616,0.267421669806571,0.999999999999475,0.942760942760448,PIK3CD/PLA2G2D/TNFAIP8L2/INPP5D/OSBPL10/LIPH/TNFAIP8/ACHE/PIK3CG/PIP4K2A/GDPD5/PLD4/LPCAT4/PLA2G4D/GDPD3/CPNE7/PIK3R5/PLD6/MFSD2A/BCHE/PLAAT1/ETNPPL/GPAM/DGAT2/GPD1/PLA2G1B/ABHD4/LPCAT2/INPP5J,29
R-HSA-453279,Mitotic G1-G1/S phases,21/1291,149/10616,0.267447808789935,0.999999999999475,0.942760942760448,E2F2/ORC1/CDC7/RRM2/CCNA2/PSMB9/CDKN2A/CDK1/ORC6/CDT1/TOP2A/MCM8/E2F1/MYBL2/PTK6/CDC45/RPA4/PSMD14/PSMD1/PSMB5/PSMC4,21
R-HSA-5357801,Programmed Cell Death,25/1291,180/10616,0.268202029319892,0.999999999999475,0.942760942760448,TP73/CLSPN/FASLG/CASP8/TP63/LMNB1/H1-4/H1-3/H1-5/PSMB9/CDKN2A/FAS/BIRC3/MLKL/PSMA8/DCC/PMAIP1/CARD8/E2F1/STK26/PSMD14/PSMD1/PSMB5/PSMC4/MAGED1,25
R-HSA-2299718,Condensation of Prophase Chromosomes,11/1291,73/10616,0.270114387537895,0.999999999999475,0.942760942760448,H3C13/H2BC21/H2BU1/H2BC4/H2BC5/H3C4/H2BC11/H2BC13/H3C12/CDK1/PLK1,11
R-HSA-2214320,Anchoring fibril formation,3/1291,15/10616,0.272211290220505,0.999999999999475,0.942760942760448,LAMB3/COL7A1/LAMA3,3
R-HSA-5099900,WNT5A-dependent internalization of FZD4,3/1291,15/10616,0.272211290220505,0.999999999999475,0.942760942760448,PRKCB/ARRB2/PRKCG,3
R-HSA-5654228,Phospholipase C-mediated cascade; FGFR4,3/1291,15/10616,0.272211290220505,0.999999999999475,0.942760942760448,FGF20/KLB/FGF18,3
R-HSA-975577,N-Glycan antennae elongation,3/1291,15/10616,0.272211290220505,0.999999999999475,0.942760942760448,ST6GAL1/ST8SIA2/ST8SIA3,3
R-HSA-389977,Post-chaperonin tubulin folding pathway,4/1291,22/10616,0.275256032347462,0.999999999999475,0.942760942760448,TUBB2A/TUBB4B/TUBA1B/TUBA1C,4
R-HSA-1461973,Defensins,8/1291,51/10616,0.276154217447457,0.999999999999475,0.942760942760448,CCR2/TLR1/TLR2/CCR6/CD4/DEFB124/DEFB131A/PRSS3,8
R-HSA-69306,DNA Replication,18/1291,127/10616,0.279487585390942,0.999999999999475,0.942760942760448,E2F2/ORC1/CDC7/CCNA2/PSMB9/ORC6/CDT1/PSMA8/MCM8/GINS1/E2F1/UBE2C/CDC45/RPA4/PSMD14/PSMD1/PSMB5/PSMC4,18
R-HSA-211859,Biological oxidations,30/1291,221/10616,0.286587325778589,0.999999999999475,0.942760942760448,UGT3A2/TBXAS1/AOC1/ACY3/NR1H4/DPEP3/DPEP2/CYP4F8/CYP4F3/CYP4F12/CYP2S1/CYP4B1/GCLM/MGST3/EPHX1/POMC/UGT1A1/ACY1/UGDH/TPMT/GCLC/POR/CYP51A1/GSTP1/NNMT/MGST1/CYP27B1/CYP19A1/ACSM2A/SULT1A2,30
R-HSA-5083635,Defective B3GALTL causes Peters-plus syndrome (PpS),6/1291,37/10616,0.290803487782722,0.999999999999475,0.942760942760448,ADAMTS14/ADAMTS10/CFP/ADAMTS4/ADAMTS16/ADAMTS15,6
R-HSA-5685938,HDR through Single Strand Annealing (SSA),6/1291,37/10616,0.290803487782722,0.999999999999475,0.942760942760448,EXO1/ATM/RAD51/BLM/RMI2/BRIP1,6
R-HSA-5689901,Metalloprotease DUBs,6/1291,37/10616,0.290803487782722,0.999999999999475,0.942760942760448,H2AW/NLRP3/H2AC11/H2AC13/STAMBPL1/PSMD14,6
R-HSA-1650814,Collagen biosynthesis and modifying enzymes,10/1291,67/10616,0.294078406087127,0.999999999999475,0.942760942760448,COL7A1/COL19A1/COL9A1/COL26A1/COL22A1/ADAMTS14/COL8A1/PCOLCE2/PLOD2/PPIB,10
R-HSA-5685942,HDR through Homologous Recombination (HRR),10/1291,67/10616,0.294078406087127,0.999999999999475,0.942760942760448,EXO1/XRCC2/ATM/RAD51AP1/BRCA2/RAD51/BLM/RMI2/EME1/BRIP1,10
R-HSA-381070,IRE1alpha activates chaperones,8/1291,52/10616,0.294620361181937,0.999999999999475,0.942760942760448,ERN1/PDIA6/DNAJB11/WFS1/HSPA5/HYOU1/DNAJC3/MYDGF,8
R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,13/1291,90/10616,0.296859292269498,0.999999999999475,0.942760942760448,RUNX3/H3C13/H2BC21/H2BU1/LEF1/TERT/TCF7/H2BC4/H2BC5/H3C4/H2BC11/H2BC13/H3C12,13
R-HSA-5693538,Homology Directed Repair,19/1291,137/10616,0.305532443293208,0.999999999999475,0.942760942760448,CLSPN/H2BC21/H2BU1/EXO1/POLQ/CCNA2/H2BC4/H2BC5/H2BC11/H2BC13/XRCC2/ATM/RAD51AP1/BRCA2/RAD51/BLM/RMI2/EME1/BRIP1,19
R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,3/1291,16/10616,0.307229644406658,0.999999999999475,0.942760942760448,FASLG/CASP8/FAS,3
R-HSA-1834941,STING mediated induction of host immune responses,3/1291,16/10616,0.307229644406658,0.999999999999475,0.942760942760448,CGAS/NLRC3/NLRP4,3
R-HSA-168898,Toll-like Receptor Cascades,21/1291,153/10616,0.310161391307215,0.999999999999475,0.942760942760448,CTSS/CASP8/TLR9/TLR10/TLR1/TLR6/TLR2/CD180/LY86/NFKB2/SIGIRR/BIRC3/ITGAM/NOD2/PLCG2/ITGB2/TLR7/TLR8/BTK/HSP90B1/LGMN,21
R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,6/1291,38/10616,0.31307775215871,0.999999999999475,0.942760942760448,ADAMTS14/ADAMTS10/CFP/ADAMTS4/ADAMTS16/ADAMTS15,6
R-HSA-8978868,Fatty acid metabolism,24/1291,177/10616,0.315526044601579,0.999999999999475,0.942760942760448,THEM5/ACSL6/TBXAS1/PTGDS/ALOX5/ALOX5AP/DPEP3/DPEP2/ALOX12/ALOX15B/ACSBG2/CYP4F8/CYP4F3/ELOVL1/CYP4B1/HSD17B4/CROT/PON3/AKR1C3/THRSP/ACOT1/FASN/ACAA2/CBR1,24
R-HSA-1296065,Inwardly rectifying K+ channels,5/1291,31/10616,0.322919465117699,0.999999999999475,0.942760942760448,KCNJ5/GNG2/GNG8/GABBR2/ABCC8,5
R-HSA-2022928,HS-GAG biosynthesis,5/1291,31/10616,0.322919465117699,0.999999999999475,0.942760942760448,GPC2/HS3ST3A1/HS3ST3B1/HS6ST2/HS3ST5,5
R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),18/1291,131/10616,0.326690477991584,0.999999999999475,0.942760942760448,CLSPN/H2BC21/H2BU1/EXO1/CCNA2/H2BC4/H2BC5/H2BC11/H2BC13/XRCC2/ATM/RAD51AP1/BRCA2/RAD51/BLM/RMI2/EME1/BRIP1,18
R-HSA-174824,Plasma lipoprotein assembly, remodeling, and clearance,10/1291,69/10616,0.327145000966539,0.999999999999475,0.942760942760448,SOAT2/LMF1/APOBR/APOC2/CIDEC/LPL/APOA1/LIPG/ANGPTL4/LDLR,10
R-HSA-977225,Amyloid fiber formation,15/1291,108/10616,0.33191105421982,0.999999999999475,0.942760942760448,H3C13/H2BC21/H2BU1/NAT8/H2BC4/H2BC5/H3C4/H2BC11/H2BC13/H3C12/SORL1/LYZ/B2M/CALCA/APOA1,15
R-HSA-5619084,ABC transporter disorders,11/1291,77/10616,0.332168931918266,0.999999999999475,0.942760942760448,ABCB11/PSMB9/ABCB4/PSMA8/PSMD14/ABCB6/PSMD1/ABCC8/APOA1/PSMB5/PSMC4,11
R-HSA-3371571,HSF1-dependent transactivation,4/1291,24/10616,0.332942939618382,0.999999999999475,0.942760942760448,HSPA1A/HSPA1B/DNAJB1/CRYAB,4
R-HSA-977068,Termination of O-glycan biosynthesis,4/1291,24/10616,0.332942939618382,0.999999999999475,0.942760942760448,ST6GAL1/MUC19/MUC16/ST3GAL1,4
R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,6/1291,39/10616,0.335611083418416,0.999999999999475,0.942760942760448,TTLL2/AGBL2/TUBB2A/TUBB4B/TUBA1B/TUBA1C,6
R-HSA-977444,GABA B receptor activation,6/1291,39/10616,0.335611083418416,0.999999999999475,0.942760942760448,ADCY8/KCNJ5/GNG2/ADCY7/GNG8/GABBR2,6
R-HSA-991365,Activation of GABAB receptors,6/1291,39/10616,0.335611083418416,0.999999999999475,0.942760942760448,ADCY8/KCNJ5/GNG2/ADCY7/GNG8/GABBR2,6
R-HSA-73728,RNA Polymerase I Promoter Opening,9/1291,62/10616,0.338801083894365,0.999999999999475,0.942760942760448,H3C13/H2BC21/H2BU1/H2BC4/H2BC5/H3C4/H2BC11/H2BC13/H3C12,9
R-HSA-1482922,Acyl chain remodelling of PI,3/1291,17/10616,0.342387694453176,0.999999999999475,0.942760942760448,PLA2G2D/PLA2G4D/PLA2G1B,3
R-HSA-2142845,Hyaluronan metabolism,3/1291,17/10616,0.342387694453176,0.999999999999475,0.942760942760448,HMMR/HYAL2/LYVE1,3
R-HSA-432142,Platelet sensitization by LDL,3/1291,17/10616,0.342387694453176,0.999999999999475,0.942760942760448,FGR/PTPN6/LRP8,3
R-HSA-110056,MAPK3 (ERK1) activation,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,IL6R/CDK1,2
R-HSA-1462054,Alpha-defensins,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,CD4/PRSS3,2
R-HSA-170660,Adenylate cyclase activating pathway,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,ADCY8/ADCY7,2
R-HSA-193697,p75NTR regulates axonogenesis,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,OMG/MAG,2
R-HSA-194002,Glucocorticoid biosynthesis,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,HSD11B1/POMC,2
R-HSA-418889,Caspase activation via Dependence Receptors in the absence of ligand,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,DCC/MAGED1,2
R-HSA-419771,Opsins,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,OPN1SW/OPN4,2
R-HSA-428542,Regulation of commissural axon pathfinding by SLIT and ROBO,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,ROBO2/DCC,2
R-HSA-5687613,Diseases associated with surfactant metabolism,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,CSF2RB/CSF2RA,2
R-HSA-75072,mRNA Editing,2/1291,10/10616,0.347987222224572,0.999999999999475,0.942760942760448,APOBEC3A/APOBEC3H,2
R-HSA-5626467,RHO GTPases activate IQGAPs,5/1291,32/10616,0.348201329136846,0.999999999999475,0.942760942760448,IQGAP3/TUBB2A/TUBB4B/TUBA1B/TUBA1C,5
R-HSA-5621481,C-type lectin receptors (CLRs),19/1291,141/10616,0.352445961387211,0.999999999999475,0.942760942760448,IL1B/CASP8/PSMB9/CARD11/CARD9/NFKB2/CLEC7A/MUC19/PYCARD/PLCG2/CLEC10A/PSMA8/MUC16/ICAM3/NFATC2/PSMD14/PSMD1/PSMB5/PSMC4,19
R-HSA-3214815,HDACs deacetylate histones,13/1291,94/10616,0.3544544746746,0.999999999999475,0.942760942760448,H2BC18/H3C13/H2BC21/H2AW/H2BU1/H2BC4/H2BC5/H3C4/H2BC11/H2AC11/H2BC13/H2AC13/H3C12,13
R-HSA-69473,G2/M DNA damage checkpoint,13/1291,94/10616,0.3544544746746,0.999999999999475,0.942760942760448,H2BC21/H2BU1/EXO1/CDC25C/H2BC4/H2BC5/H2BC11/H2BC13/CDK1/ATM/BLM/RMI2/BRIP1,13
R-HSA-913709,O-linked glycosylation of mucins,9/1291,63/10616,0.356749921927307,0.999999999999475,0.942760942760448,ST6GAL1/GCNT4/MUC19/CHST4/MUC16/B3GNT3/GALNT17/ST3GAL1/GALNT9,9
R-HSA-1296041,Activation of G protein gated Potassium channels,4/1291,25/10616,0.362049634409824,0.999999999999475,0.942760942760448,KCNJ5/GNG2/GNG8/GABBR2,4
R-HSA-1296059,G protein gated Potassium channels,4/1291,25/10616,0.362049634409824,0.999999999999475,0.942760942760448,KCNJ5/GNG2/GNG8/GABBR2,4
R-HSA-179409,APC-Cdc20 mediated degradation of Nek2A,4/1291,25/10616,0.362049634409824,0.999999999999475,0.942760942760448,NEK2/MAD2L1/BUB1B/UBE2C,4
R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,4/1291,25/10616,0.362049634409824,0.999999999999475,0.942760942760448,TUBB2A/TUBB4B/TUBA1B/TUBA1C,4
R-HSA-392451,G beta:gamma signalling through PI3Kgamma,4/1291,25/10616,0.362049634409824,0.999999999999475,0.942760942760448,PIK3CG/GNG2/PIK3R5/GNG8,4
R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,4/1291,25/10616,0.362049634409824,0.999999999999475,0.942760942760448,IKZF1/DLGAP5/HEYL/HES1,4
R-HSA-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,4/1291,25/10616,0.362049634409824,0.999999999999475,0.942760942760448,KCNJ5/GNG2/GNG8/GABBR2,4
R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,8/1291,56/10616,0.370779107837408,0.999999999999475,0.942760942760448,HSPA1A/HSPA1B/PSMB9/PSMA8/PSMD14/PSMD1/PSMB5/PSMC4,8
R-HSA-5173105,O-linked glycosylation,15/1291,111/10616,0.37253417469475,0.999999999999475,0.942760942760448,ST6GAL1/GCNT4/ADAMTS14/MUC19/CHST4/ADAMTS10/MUC16/B3GNT3/CFP/ADAMTS4/ADAMTS16/GALNT17/ST3GAL1/ADAMTS15/GALNT9,15
R-HSA-163359,Glucagon signaling in metabolic regulation,5/1291,33/10616,0.373584200495234,0.999999999999475,0.942760942760448,ADCY8/GNG2/ADCY7/GCGR/GNG8,5
R-HSA-352230,Amino acid transport across the plasma membrane,5/1291,33/10616,0.373584200495234,0.999999999999475,0.942760942760448,SLC6A20/SLC7A7/SLC7A5/SLC7A11/SLC7A10,5
R-HSA-5357905,Regulation of TNFR1 signaling,5/1291,33/10616,0.373584200495234,0.999999999999475,0.942760942760448,CASP8/TNF/TNFAIP3/TRAF1/BIRC3,5
R-HSA-1442490,Collagen degradation,9/1291,64/10616,0.37481188048526,0.999999999999475,0.942760942760448,COL7A1/COL19A1/COL9A1/COL26A1/MMP9/MMP11/COL8A1/MMP3/ELANE,9
R-HSA-8957322,Metabolism of steroids,20/1291,151/10616,0.377052411805887,0.999999999999475,0.942760942760448,ABCB11/SLCO1A2/NR1H4/STARD5/DHCR24/HSD11B1/POMC/HSD17B4/CYP51A1/AKR1B15/AKR1C1/AKR1C2/AKR1C3/GPAM/CYP27B1/LGMN/CYP19A1/ABCC3/FASN/NSDHL,20
R-HSA-1369062,ABC transporters in lipid homeostasis,3/1291,18/10616,0.377391388309284,0.999999999999475,0.942760942760448,ABCD2/ABCA7/APOA1,3
R-HSA-1912420,Pre-NOTCH Processing in Golgi,3/1291,18/10616,0.377391388309284,0.999999999999475,0.942760942760448,LFNG/ATP2A3/ATP2A2,3
R-HSA-210993,Tie2 Signaling,3/1291,18/10616,0.377391388309284,0.999999999999475,0.942760942760448,DOK2/GRB14/ANGPT4,3
R-HSA-5635838,Activation of SMO,3/1291,18/10616,0.377391388309284,0.999999999999475,0.942760942760448,GRK2/ARRB2/DHH,3
R-HSA-8964315,G beta:gamma signalling through BTK,3/1291,18/10616,0.377391388309284,0.999999999999475,0.942760942760448,GNG2/GNG8/BTK,3
R-HSA-212300,PRC2 methylates histones and DNA,10/1291,72/10616,0.37794657450956,0.999999999999475,0.942760942760448,H3C13/H2BC21/H2BU1/H2BC4/H2BC5/H3C4/H2BC11/H2BC13/H3C12/EZH2,10
R-HSA-8854518,AURKA Activation by TPX2,10/1291,72/10616,0.37794657450956,0.999999999999475,0.942760942760448,NEK2/CEP135/PLK4/HMMR/CNTRL/CDK1/PLK1/TPX2/SFI1/TUBB4B,10
R-HSA-1461957,Beta defensins,6/1291,41/10616,0.381115665541505,0.999999999999475,0.942760942760448,CCR2/TLR1/TLR2/CCR6/DEFB124/DEFB131A,6
R-HSA-418346,Platelet homeostasis,12/1291,88/10616,0.38238732295922,0.999999999999475,0.942760942760448,FGR/PTPN6/P2RX7/P2RX2/GNG2/P2RX5/P2RX1/ATP2A3/GNG8/P2RX6/LRP8/ATP2A2,12
R-HSA-8878159,Transcriptional regulation by RUNX3,13/1291,96/10616,0.383964045449597,0.999999999999475,0.942760942760448,RUNX3/ITGA4/SPP1/LEF1/TCF7/PSMB9/CDKN2A/ITGAL/PSMD14/PSMD1/HES1/PSMB5/PSMC4,13
R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,7/1291,49/10616,0.386351243605446,0.999999999999475,0.942760942760448,CCNA2/CDC25C/CDK1/E2F8/E2F7/E2F1/RGCC,7
R-HSA-69541,Stabilization of p53,8/1291,57/10616,0.390137506639299,0.999999999999475,0.942760942760448,PSMB9/CDKN2A/ATM/PSMA8/PSMD14/PSMD1/PSMB5/PSMC4,8
R-HSA-1187000,Fertilization,4/1291,26/10616,0.391106111214698,0.999999999999475,0.942760942760448,OVGP1/HVCN1/ZP1/CATSPERB,4
R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,4/1291,26/10616,0.391106111214698,0.999999999999475,0.942760942760448,ST6GAL1/ST8SIA2/MGAT3/ST8SIA3,4
